ID$,SHAPE$,LEFT$,TOP$,RIGHT$,BOTTOM$,廧強1,廧強2,廧強3,揹榖,FAX,棙梡帪娫,奒悢,掕媥擔,挀幵応,晘抧撪偺忬嫷偍傛傃巤愝擖岥,桿摫巤愝,埬撪愝旛,徃崀愝旛,僩僀儗,岞廜揹榖,偦偺懠偺愝旛,旛峫,僇僥僑儕乕
30475,1135.25249130199734.0541996694077,135.252491301997,34.0541996694077,135.252491301997,34.0541996694077,榓壧嶳導,桳揷孲桳揷愳挰,媑尨908,0737-32-2512,0737-32-4128,9:00乣12:00丄16:00乣19:00,抧忋俀奒,栘屵屻丄搚丄擔丄廽嵳擔,仢堦斒挀幵応丂桳傝丗侾侽戜,仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,,仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,仢幵堉巕偺忢旛丂桳傝丗俀戜,,堛椕巤愝
30476,1135.20857504105234.157697492256,135.208575041052,34.157697492256,135.208575041052,34.157697492256,榓壧嶳導,奀撿巗,擔曽328,073-482-2500,073-482-4890,,抧忋俆奒,擔丄廽擔,仢堦斒挀幵応丂桳傝丗俆侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝,仢梞幃戝曋強丂桳傝<br>仢庤偡傝晅曋強丂桳傝,,仢幵堉巕偺忢旛丂桳傝,,堛椕巤愝
30477,1135.19890912649834.1594840710726,135.198909126498,34.1594840710726,135.198909126498,34.1594840710726,榓壧嶳導,奀撿巗,慏旜264-2,073-483-1033,073-483-1855,9:00乣19:00,抧忋俇奒,擔梛擔丒廽嵳擔丒搚梛屵屻,仢堦斒挀幵応丂桳傝丗俀俇戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮俀奒乯<br>仢梞幃戝曋強丂桳傝丗俁売強<br>仢庤偡傝晅曋強丂桳傝丗俈売強,仢幵堉巕梡揹榖丂桳傝丗侾売強,仢幵堉巕偺忢旛丂桳傝丗俁戜,,堛椕巤愝
30478,1135.20839230733234.156165161185,135.208392307332,34.156165161185,135.208392307332,34.156165161185,榓壧嶳導,奀撿巗,擔曽1272-3,073-482-4521,073-482-9551,8:30乣17:15,抧忋係奒,擔丄廽擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗俆俇戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俀売強乮侾奒丒俀奒乯<br>仢梞幃戝曋強丂桳傝丗俀侽売強<br>仢庤偡傝晅曋強丂桳傝丗俁侽売強,,仢幵堉巕偺忢旛丂桳傝丗俇戜<br>仢僉儍僢僔儏僐乕僫乕丂桳傝,,堛椕巤愝
30479,1135.21188599916134.1532144737544,135.211885999161,34.1532144737544,135.211885999161,34.1532144737544,榓壧嶳導,奀撿巗,柤崅506-4,073-482-4346,073-482-0882,8:30乣19:00,抧忋係奒,擔丄廽擔,仢堦斒挀幵応丂桳傝丗俁侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗乮棟妛椕梴幒丒僨傿働傾幒乯<br>仢梞幃戝曋強丂桳傝丗係売強<br>仢庤偡傝晅曋強丂桳傝丗俁売強,仢岞廜俥俙倃丂桳傝,,,堛椕巤愝
30480,1135.23900422616334.1533798708948,135.239004226163,34.1533798708948,135.239004226163,34.1533798708948,榓壧嶳導,奀撿巗,廳崻11-1,073-487-4171,073-487-5134,俋:00乣18:30,抧忋俁奒,擔丄廽擔,仢堦斒挀幵応丂桳傝丗係侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮俀奒乯<br>仢梞幃戝曋強丂桳傝丗俁売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,仢幵堉巕梡揹榖丂桳傝丗俀売強,仢幵堉巕偺忢旛丂桳傝丗俇戜<br>仢幵堉巕梡偺梺幒丂桳傝<br>仢幵堉巕摍偵攝椂偟偨曋強丄梺幒傪姰旛偟偨嫃幒丂桳傝丗俀幒,,堛椕巤愝
30481,1135.21576904730934.1536043178717,135.215769047309,34.1536043178717,135.215769047309,34.1536043178717,榓壧嶳導,奀撿巗,柤崅178-1,073-483-3131,073-482-6090,24帪娫,抧忋係奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俈俁戜<br>仢忈奞幰梡挀幵応丂桳傝丗俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗侾俀売強<br>仢庤偡傝晅曋強丂桳傝丗侾侽売強,仢幵堉巕梡揹榖丂桳傝丗俀売強,仢幵堉巕偺忢旛丂桳傝丗俆戜<br>仢幵堉巕梡偺梺幒丂桳傝<br>仢幵堉巕摍偵攝椂偟偨曋強丄梺幒傪姰旛偟偨嫃幒丂桳傝丗侾幒,仢媬媫崘帵堛椕巤愝<br>仢捯廏婸惍宍奜壢儂乕儉儁乕僕傾僪儗僗http://www.cypress.ne.jp/tsuji-h/<br>仢偍尒晳儊乕儖傾僪儗僗桳傝乮儂乕儉儁乕僕撪乯,堛椕巤愝
30482,1135.2103620535734.1525645125718,135.21036205357,34.1525645125718,135.21036205357,34.1525645125718,榓壧嶳導,奀撿巗,抸抧1-50,073-483-1234,073-483-0221,9:00乣19:00乮恌椕乯,抧忋俁奒,擔丄廽擔,仢堦斒挀幵応丂桳傝,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝,仢梞幃戝曋強丂桳傝丗係売強<br>仢庤偡傝晅曋強丂桳傝丗俆売強,,仢幵堉巕偺忢旛丂桳傝丗俀戜,,堛椕巤愝
30483,1135.22644312260934.1594704977139,135.226443122609,34.1594704977139,135.226443122609,34.1594704977139,榓壧嶳導,奀撿巗,戝栰拞939,073-482-0600,073-482-3786,9:00乣17:45,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俆侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝<br>仢懠偺桿摫愝旛丗庤偡傝,仢堦斒埬撪丂桳傝<br>仢庤榖偵傛傞埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俀売強<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗俀売強,仢幵堉巕梡揹榖丂桳傝丗侾売強,仢庼擕幒丂桳傝丗侾幒乮擕梒帣應掕幒乯<br>仢幵堉巕偺忢旛丂桳傝,,堛椕巤愝
30484,1135.19560942148434.1592768196064,135.195609421484,34.1592768196064,135.195609421484,34.1592768196064,榓壧嶳導,奀撿巗,慏旜365,073-482-5063,073-482-5408,9:00乣19:00,抧忋係奒,擔丄廽擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗俆侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗係売強乮奺奒乯<br>仢梞幃戝曋強丂桳傝<br>仢庤偡傝晅曋強丂桳傝丗俀侽売強,仢幵堉巕梡揹榖丂桳傝丗俁売強,仢幵堉巕偺忢旛丂桳傝丗侾侽戜,仢慡娰僶儕傾僼儕乕偱偡丅,堛椕巤愝
30485,1135.58172036912434.3060340730559,135.581720369124,34.3060340730559,135.581720369124,34.3060340730559,榓壧嶳導,嫶杮巗,恄栰乆1103,0736-34-1255,0736-34-2614,恌9:00乣12:0017:00乣19:30,抧忋俆奒,搚丄擔丄廽擔丄12/30乣1/3,仢堦斒挀幵応丂桳傝丗俀侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俀戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢梞幃戝曋強丂桳傝丗侾侽売強<br>仢庤偡傝晅曋強丂桳傝丗俆売強,仢幵堉巕梡揹榖丂桳傝丗係売強,仢幵堉巕偺忢旛丂桳傝丗侾侽戜<br>仢幵堉巕梡偺梺幒丂桳傝,,堛椕巤愝
30486,1135.60119008553334.3145960549292,135.601190085533,34.3145960549292,135.601190085533,34.3145960549292,榓壧嶳導,嫶杮巗,巗榚侾挌栚45-2,0736-32-8080,0736-32-8082,9:00乣12:0016:00乣19:00,抧忋俁奒,擔梛丄12/30乣1/5,仢堦斒挀幵応丂桳傝,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗係売強,仢幵堉巕梡揹榖丂桳傝丗俀売強,仢幵堉巕偺忢旛丂桳傝丗俆戜<br>仢幵堉巕梡偺梺幒丂桳傝<br>仢幵堉巕摍偵攝椂偟偨曋強丄梺幒傪姰旛偟偨嫃幒丂桳傝丗俇幒,,堛椕巤愝
30487,1135.60516978455234.3132279012811,135.605169784552,34.3132279012811,135.605169784552,34.3132279012811,榓壧嶳導,嫶杮巗,搶壠6挌栚7-26,0736-32-8899,0736-34-2738,9:15乣19:00,抧忋俁奒,搚丄擔丄廽擔丄12/30乣1/3,仢堦斒挀幵応丂桳傝丗侾侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢梞幃戝曋強丂桳傝丗俇売強<br>仢庤偡傝晅曋強丂桳傝丗俋売強,仢幵堉巕梡揹榖丂桳傝丗係売強,仢幵堉巕偺忢旛丂桳傝丗俉戜<br>仢幵堉巕梡偺梺幒丂桳傝,,堛椕巤愝
30488,1135.57975164226234.3059879328881,135.579751642262,34.3059879328881,135.579751642262,34.3059879328881,榓壧嶳導,嫶杮巗,恄栰乆877-1奜6昅,0736-34-0187,0736-39-1155,24帪娫,抧忋俁奒,,仢堦斒挀幵応丂桳傝丗俇俆戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,"仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俀俉売強乮1,2,3奒楲壓墶乯<br>仢梞幃戝曋強丂桳傝丗侾俆売強<br>仢庤偡傝晅曋強丂桳傝丗係俉売強",仢幵堉巕梡揹榖丂桳傝丗俁売強,仢幵堉巕偺忢旛丂桳傝丗俁戜<br>仢幵堉巕梡偺梺幒丂桳傝<br>仢幵堉巕摍偵攝椂偟偨曋強丄梺幒傪姰旛偟偨嫃幒丂桳傝丗係係幒,仢俀奒丄奺幒偵幵堉巕梡僩僀儗丗俀俀売強,堛椕巤愝
30489,1135.11987640016834.0809047550625,135.119876400168,34.0809047550625,135.119876400168,34.0809047550625,榓壧嶳導,桳揷巗,媨嶈挰6,0737-82-2151,0737-82-4343,8:30乣17:00乮奜棃乯,抧忋俆奒,擔丄廽擔,仢堦斒挀幵応丂桳傝丗俀俆侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗俀戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俆売強乮恌嶡搹丄擖堾搹丄奺奒乯<br>仢梞幃戝曋強丂桳傝丗侾侽売強<br>仢庤偡傝晅曋強丂桳傝丗俆俆売強,仢擄挳幰梡揹榖丂桳傝丗俀売強,仢幵堉巕偺忢旛丂桳傝丗俉戜,仢幵堉巕梡岞廜揹榖偼側偄偑丄僇僂儞僞乕忋偵愝抲偝傟丄幵僀僗棙梡幰傕巊梡壜丅,堛椕巤愝
30490,1135.11273250208534.0754444101017,135.112732502085,34.0754444101017,135.112732502085,34.0754444101017,榓壧嶳導,桳揷巗,媨嶈挰841-1,0737-83-0078,0737-83-0079,9:00乣12:00乮奜棃乯,抧忋俁奒,擔丄廽擔,仢堦斒挀幵応丂桳傝丗俉侽戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦乯,杮娰昦搹仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俁売強乮奺奒昦幒乯<br>仢梞幃戝曋強丂桳傝丗俉売強<br>仢庤偡傝晅曋強丂桳傝丗侾俆売強<br><br>怴娰昦搹仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俁売強乮奺奒昦幒乯<br>仢梞幃戝曋強丂桳傝丗侾係売強<br>仢庤偡傝晅曋強丂桳傝丗侾俀売強,,仢幵堉巕偺忢旛丂桳傝丗俇俆戜懠偵曕峴婍俉戜,仢幵堉巕梡岞廜揹榖偼側偄偑丄僇僂儞僞乕忋偵愝抲偝傟丄幵僀僗棙梡幰傕巊梡壜丅,堛椕巤愝
30491,1135.14046101392334.0652458875906,135.140461013923,34.0652458875906,135.140461013923,34.0652458875906,榓壧嶳導,桳揷巗,愮揷1255,乮嬫挿戭0737-82-5548乯,,9:00乣19:00,抧忋俀奒,,,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒尯娭儂乕儖乯<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜,仢挀幵応偼慜柺摴楬偺斀懳懁偺恵嵅恄幮偺挀幵応傪棙梡偱偒傑偡丅偦偺挀幵応偐傜摉巤愝擖岥傑偱偼抜嵎偼偁傝傑偣傫丅,堛椕巤愝
30492,1135.11202995297234.0972194358079,135.112029952972,34.0972194358079,135.112029952972,34.0972194358079,榓壧嶳導,桳揷巗,弶搰挰昹1769-1,0737-82-3274,,9:00乣16:00,抧忋侾奒,搚丒擔丒嵳擔,仢堦斒挀幵応丂桳傝丗俈戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒儂乕儖乯<br>仢梞幃戝曋強丂桳傝丗俀売強<br>仢庤偡傝晅曋強丂桳傝丗俀売強,仢幵堉巕梡揹榖丂桳傝,仢幵堉巕偺忢旛丂桳傝丗俀戜,,堛椕巤愝
30493,1135.17110616700933.9014300447542,135.171106167009,33.9014300447542,135.171106167009,33.9014300447542,榓壧嶳導,屼朧巗,摗揷挰媑揷324-1,0738-22-8777,0738-22-8777,24帪娫,抧忋侾奒,擭拞柍媥,仢堦斒挀幵応丂桳傝丗俁俇戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢梞幃戝曋強丂桳傝丗侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜,,堛椕巤愝
30494,1135.15522149749333.8968912981137,135.155221497493,33.8968912981137,135.155221497493,33.8968912981137,榓壧嶳導,屼朧巗,搾愳挰嵿晹728-4,0738-22-2188,0738-22-2166,屵慜8:30乣12:30丂屵屻13:30乣18:00乮媬媫24帪娫乯,抧忋俁奒,擭拞柍媥,仢堦斒挀幵応丂桳傝丗侾侽侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾俉売強乮侾奒乯<br>仢梞幃戝曋強丂桳傝丗俀俁売強,,仢幵堉巕偺忢旛丂桳傝丗俋侾戜<br>仢幵堉巕梡偺梺幒丂桳傝,,堛椕巤愝
30495,1135.15406552804533.895968575987,135.154065528045,33.895968575987,135.154065528045,33.895968575987,榓壧嶳導,屼朧巗,墥116-2,0738-22-1111,0738-24-1751,9:00乣23:30乮媬媫24帪娫乯,抧忋俉奒丄抧壓俀奒,擔丄廽擔,仢堦斒挀幵応丂桳傝丗侾侽侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俀売強乮侾奒丒俀奒乯<br>仢梞幃戝曋強丂桳傝丗侾俆売強<br>仢庤偡傝晅曋強丂桳傝丗侾俆売強,仢幵堉巕梡揹榖丂桳傝丗侾売強,仢庼擕幒丂桳傝丗侾幒乮俈奒乮擖堾姵幰梡乯乯<br>仢幵堉巕偺忢旛丂桳傝丗俆戜<br>仢僉儍僢僔儏僐乕僫乕丂桳傝<br>仢幵堉巕梡偺梺幒丂桳傝,仢忈奞幰梡僄儗儀乕僞乕偼愝抲偟偰偄傑偣傫偑丄堦斒僄儗儀乕僞乕偵揰帤昞帵丄掅埵抲憖嶌斦媦傃壒惡埬撪偑愝抲偝傟偰偄傑偡丅,堛椕巤愝
30496,1135.15701993146733.9064469626229,135.157019931467,33.9064469626229,135.157019931467,33.9064469626229,榓壧嶳導,屼朧巗,搾愳挰彫徏尨454,0738-22-3352,0738-22-3354,8:30乣17:00,抧忋俆奒,搚梛屵屻丄擔丄廽擔,仢堦斒挀幵応媦傃怑堳挀幵応丂桳傝丗俇俀戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,侾奒奜棃梡僩僀儗<br>仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強<br>仢庤偡傝晅偒曋強丂桳傝丗俋売強<br>俁乣俆奒昦搹梡僩僀儗<br>仢忈奞幰乮幵偄偡乯梡曋強丂桳傝丗俀売強乮奺奒乯<br>仢庤偡傝晅曋強丂桳傝丗侾侽売強乮奺奒乯,仢幵堉巕梡揹榖丂桳傝丗侾売強,仢幵堉巕偺忢旛丂桳傝丗俀戜,,堛椕巤愝
30497,1135.15047723414533.9054363291264,135.150477234145,33.9054363291264,135.150477234145,33.9054363291264,榓壧嶳導,屼朧巗,搾愳挰彫徏尨615-1,0738-24-2222,0738-24-1735,寧丄悈丄嬥8:30乣18:00<br>壩丄栘丄搚8:30乣24:00<br>乮媬媫24帪娫乯,抧忋俁奒,擔丄廽擔,仢堦斒挀幵応丂桳傝丗俀侽戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮侾奒乯<br>仢梞幃戝曋強丂桳傝丗係売強<br>仢庤偡傝晅曋強丂桳傝丗俈売強,,仢幵堉巕偺忢旛丂桳傝丗俁戜,,堛椕巤愝
30498,1135.15977933171433.9021047137086,135.159779331714,33.9021047137086,135.159779331714,33.9021047137086,榓壧嶳導,屼朧巗,搾愳挰嵿晹859-2,0738-22-3481,0738-23-3004,9:00乣17:45,抧忋俀奒,搚丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗俀俆戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俁売強乮侾奒俀売強丄俀奒侾売強乯<br>仢庤偡傝晅曋強丂桳傝丗俀売強,,仢幵堉巕偺忢旛丂桳傝丗侾戜,仢擔崅暉巸帠柋強偲摨寶暔偱偁傝丄挀幵応偲曋強傪嫟梡丅乮擔崅暉巸帠柋強偼侾奒偺堦晹偵愝偗傜傟偰偄傞乯,堛椕巤愝
30499,1135.15172716122633.9043253823668,135.151727161226,33.9043253823668,135.151727161226,33.9043253823668,榓壧嶳導,屼朧巗,搾愳挰彫徏尨536-8,0738-32-2500,0738-23-3673,9:00乣12:00丄15:00乣18:00,抧忋侾奒,栘丄擔丄廽擔,仢堦斒挀幵応丂桳傝丗侾侾戜<br>仢忈奞幰梡挀幵応丂桳傝丗侾戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗侾売強乮尯娭儂乕儖墶乯,,仢幵堉巕偺忢旛丂桳傝丗侾戜,仢僶儕傾僼儕乕偲側傞傛偆怱偑偗偰偄傑偡丅<br>仢忈奞幰偺曽偑婓朷偝傟傟偽丄奐堾帪娫偺傒偱偡偑丄僩僀儗偺傒偺棙梡偵棃偰捀偄偰傕寢峔偱偡丅,堛椕巤愝
30500,1135.37621155703233.7309024373531,135.376211557032,33.7309024373531,135.376211557032,33.7309024373531,榓壧嶳導,揷曈巗,忋壆晘挰147,0739-22-6028,0739-25-2825,,抧忋俇奒,,仢堦斒挀幵応丂桳傝丗俀俁戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗係売強乮侾乣係奒丂寶暔拞怱晹乯<br>仢梞幃戝曋強丂桳傝丗侾侾売強<br>仢庤偡傝晅曋強丂桳傝丗侾俉売強,,,,堛椕巤愝
30501,1135.39967659982133.7006435616147,135.399676599821,33.7006435616147,135.399676599821,33.7006435616147,榓壧嶳導,揷曈巗,偨偒側偄挰27-1,0739-26-7050乮戙昞乯<br>0739-26-7195乮帪娫奜嬞媫乯,0739-24-2055,8:30乣11:00乮庴晅),抧忋俇奒丄抧壓侾奒,搚丄擔丄廽擔丄擭枛擭巒,仢堦斒挀幵応丂桳傝丗俁侽俉戜<br>仢忈奞幰梡挀幵応丂桳傝丗俇戜,仢巤愝擖岥傊偺幵堉巕棙梡丗壜<br>仢帺摦僪傾丂桳傝,仢桿摫僽儘僢僋丂桳傝,仢堦斒埬撪丂桳傝,仢堦斒梡僄儗儀乕僞乕丂桳傝<br>仢忈奞幰梡僄儗儀乕僞乕丂桳傝乮掅埵抲憖嶌斦丒揰帤昞帵丒壒惡埬撪乯,仢忈奞幰乮幵堉巕乯梡曋強丂桳傝丗俆売強乮奜棃梡奺曋強撪乯<br>仢梞幃戝曋強丂桳傝丗侾侽売強<br>仢庤偡傝晅曋強丂桳傝丗俆売強,仢幵堉巕梡揹榖丂桳傝丗侾売強,仢庼擕幒丂桳傝丗侾幒<br>仢幵堉巕偺忢旛丂桳傝丗侾俆戜<br>仢僉儍僢僔儏僐乕僫乕丂桳傝,,堛椕巤愝
